row,col,data
181, 30322, 1.0
182, 30321, 1.0
183, 30323, 1.0
184, 30323, 1.0
185, 1, 1.0
186, 30321, 1.0
187, 1, 1.0
189, 1, 1.0
190, 1, 1.0
191, 1, 1.0
192, 30323, 1.0
193, 1, 1.0
195, 30323, 1.0
196, 1, 1.0
197, 1, 1.0
198, 30323, 1.0
199, 30323, 1.0
200, 1, 1.0
201, 30323, 1.0
203, 1, 1.0
204, 1, 1.0
206, 30321, 1.0
207, 30323, 1.0
209, 30323, 1.0
210, 30323, 1.0
211, 30323, 1.0
212, 1, 1.0
213, 0, 1.0
214, 30323, 1.0
215, 30323, 1.0
216, 1, 1.0
217, 30323, 1.0
218, 30323, 1.0
219, 30323, 1.0
221, 30323, 1.0
223, 30321, 1.0
224, 30321, 1.0
225, 30322, 1.0
226, 30323, 1.0
227, 1, 1.0
229, 0, 1.0
230, 1, 1.0
231, 30321, 1.0
232, 30323, 1.0
233, 1, 1.0
235, 30321, 1.0
236, 30323, 1.0
237, 30322, 1.0
240, 30322, 1.0
241, 30322, 1.0
242, 30323, 1.0
243, 30323, 1.0
244, 30323, 1.0
247, 30323, 1.0
248, 30323, 1.0
249, 30323, 1.0
250, 30323, 1.0
251, 30323, 1.0
253, 30323, 1.0
254, 1, 1.0
255, 30323, 1.0
256, 30323, 1.0
257, 30323, 1.0
258, 30323, 1.0
259, 30323, 1.0
260, 30323, 1.0
261, 30323, 1.0
262, 30323, 1.0
263, 30323, 1.0
264, 30323, 1.0
265, 30323, 1.0
266, 1, 1.0
268, 1, 1.0
269, 30323, 1.0
270, 30322, 1.0
271, 30323, 1.0
274, 1, 1.0
275, 30323, 1.0
276, 30323, 1.0
277, 30323, 1.0
278, 30323, 1.0
279, 1, 1.0
280, 1, 1.0
281, 30323, 1.0
282, 30320, 1.0
283, 1, 1.0
284, 1, 1.0
285, 1, 1.0
286, 30322, 1.0
287, 1, 1.0
288, 30323, 1.0
289, 30323, 1.0
290, 30323, 1.0
291, 1, 1.0
292, 1, 1.0
293, 30322, 1.0
294, 30323, 1.0
295, 30323, 1.0
296, 30323, 1.0
297, 30323, 1.0
298, 1, 1.0
299, 30323, 1.0
300, 1, 1.0
301, 30323, 1.0
302, 30323, 1.0
303, 30323, 1.0
304, 30323, 1.0
305, 30323, 1.0
306, 30323, 1.0
307, 30323, 1.0
308, 30323, 1.0
309, 1, 1.0
310, 30321, 1.0
311, 30323, 1.0
312, 30323, 1.0
314, 30323, 1.0
315, 1, 1.0
316, 30321, 1.0
317, 1, 1.0
318, 30323, 1.0
319, 1, 1.0
320, 1, 1.0
321, 30323, 1.0
322, 30323, 1.0
323, 30322, 1.0
324, 30323, 1.0
325, 30323, 1.0
326, 30323, 1.0
327, 30323, 1.0
328, 1, 1.0
329, 30323, 1.0
330, 1, 1.0
331, 30323, 1.0
332, 30323, 1.0
333, 1, 1.0
334, 30323, 1.0
335, 30323, 1.0
336, 30323, 1.0
337, 30323, 1.0
338, 1, 1.0
339, 30323, 1.0
340, 1, 1.0
341, 30323, 1.0
342, 30323, 1.0
344, 1, 1.0
345, 1, 1.0
346, 30323, 1.0
347, 30323, 1.0
348, 30323, 1.0
349, 1, 1.0
351, 30323, 1.0
352, 30323, 1.0
353, 1, 1.0
354, 30323, 1.0
355, 30323, 1.0
356, 0, 1.0
357, 1, 1.0
358, 1, 1.0
359, 30323, 1.0
360, 30323, 1.0
362, 1, 1.0
363, 30323, 1.0
364, 30323, 1.0
365, 30323, 1.0
366, 30323, 1.0
367, 30323, 1.0
368, 30323, 1.0
369, 30323, 1.0
370, 1, 1.0
371, 1, 1.0
372, 30323, 1.0
373, 30323, 1.0
374, 30323, 1.0
375, 30323, 1.0
376, 0, 1.0
378, 1, 1.0
380, 1, 1.0
381, 1, 1.0
382, 30323, 1.0
383, 30323, 1.0
384, 30323, 1.0
385, 1, 1.0
386, 30323, 1.0
387, 1, 1.0
388, 30323, 1.0
390, 30321, 1.0
391, 30323, 1.0
392, 1, 1.0
393, 30321, 1.0
394, 30323, 1.0
395, 1, 1.0
396, 30323, 1.0
397, 30323, 1.0
398, 30323, 1.0
399, 30323, 1.0
400, 30323, 1.0
401, 1, 1.0
401, 30317, 1.0
402, 30323, 1.0
403, 0, 1.0
405, 1, 1.0
406, 30323, 1.0
407, 1, 1.0
408, 30323, 1.0
409, 1, 1.0
410, 1, 1.0
411, 1, 1.0
412, 30322, 1.0
413, 30323, 1.0
414, 30320, 1.0
415, 30323, 1.0
416, 30323, 1.0
417, 30321, 1.0
418, 30323, 1.0
419, 30323, 1.0
420, 30322, 1.0
421, 30320, 1.0
422, 30323, 1.0
423, 30323, 1.0
424, 30323, 1.0
425, 30323, 1.0
426, 30323, 1.0
427, 30323, 1.0
428, 30323, 1.0
429, 30323, 1.0
430, 30323, 1.0
431, 30323, 1.0
432, 30321, 1.0
433, 30321, 1.0
434, 30323, 1.0
435, 30323, 1.0
436, 30323, 1.0
437, 30323, 1.0
438, 30323, 1.0
439, 1, 1.0
440, 30323, 1.0
441, 1, 1.0
442, 1, 1.0
443, 30323, 1.0
444, 1, 1.0
445, 30323, 1.0
446, 30323, 1.0
447, 30323, 1.0
448, 30323, 1.0
449, 1, 1.0
450, 30323, 1.0
451, 30323, 1.0
452, 30323, 1.0
453, 1, 1.0
454, 1, 1.0
455, 30323, 1.0
456, 30323, 1.0
457, 1, 1.0
458, 30323, 1.0
458, 30317, 1.0
459, 30323, 1.0
460, 30323, 1.0
461, 1, 1.0
462, 30323, 1.0
463, 1, 1.0
464, 30323, 1.0
465, 30323, 1.0
466, 30323, 1.0
467, 30323, 1.0
468, 30323, 1.0
469, 30323, 1.0
470, 30323, 1.0
471, 30323, 1.0
472, 30323, 1.0
473, 30323, 1.0
474, 30323, 1.0
475, 1, 1.0
476, 1, 1.0
477, 30323, 1.0
478, 30323, 1.0
479, 30323, 1.0
480, 30323, 1.0
481, 1, 1.0
482, 30323, 1.0
483, 30323, 1.0
484, 30323, 1.0
487, 30322, 1.0
488, 30323, 1.0
489, 30321, 1.0
490, 30323, 1.0
491, 1, 1.0
492, 1, 1.0
493, 30323, 1.0
494, 30323, 1.0
495, 30323, 1.0
496, 1, 1.0
497, 1, 1.0
498, 30323, 1.0
499, 30323, 1.0
500, 30323, 1.0
501, 30323, 1.0
502, 30323, 1.0
503, 30323, 1.0
504, 30322, 1.0
506, 30323, 1.0
507, 1, 1.0
508, 30323, 1.0
509, 30323, 1.0
510, 1, 1.0
512, 30323, 1.0
513, 30323, 1.0
514, 30320, 1.0
517, 30323, 1.0
518, 30323, 1.0
519, 30323, 1.0
520, 30323, 1.0
521, 0, 1.0
522, 1, 1.0
523, 1, 1.0
524, 1, 1.0
527, 1, 1.0
529, 30320, 1.0
530, 1, 1.0
531, 30323, 1.0
532, 30323, 1.0
533, 0, 1.0
534, 30323, 1.0
535, 30323, 1.0
536, 30321, 1.0
537, 30322, 1.0
538, 30323, 1.0
539, 30323, 1.0
541, 30323, 1.0
542, 30323, 1.0
543, 1, 1.0
544, 30322, 1.0
545, 30323, 1.0
546, 30322, 1.0
547, 30322, 1.0
549, 30321, 1.0
551, 30323, 1.0
552, 30321, 1.0
553, 30323, 1.0
554, 30323, 1.0
555, 30323, 1.0
556, 30322, 1.0
557, 30323, 1.0
558, 30323, 1.0
559, 30323, 1.0
560, 1, 1.0
561, 30323, 1.0
562, 30323, 1.0
564, 30323, 1.0
565, 30321, 1.0
566, 1, 1.0
567, 30321, 1.0
568, 30323, 1.0
569, 30323, 1.0
570, 30322, 1.0
571, 1, 1.0
572, 1, 1.0
573, 1, 1.0
574, 1, 1.0
575, 1, 1.0
576, 30323, 1.0
578, 30323, 1.0
579, 30323, 1.0
581, 30323, 1.0
582, 30323, 1.0
583, 1, 1.0
584, 30323, 1.0
585, 30323, 1.0
586, 30323, 1.0
587, 30323, 1.0
588, 30323, 1.0
589, 30323, 1.0
590, 30323, 1.0
591, 30322, 1.0
592, 30323, 1.0
593, 30323, 1.0
594, 30323, 1.0
595, 1, 1.0
596, 30323, 1.0
597, 30322, 1.0
598, 30323, 1.0
599, 30321, 1.0
600, 30323, 1.0
601, 1, 1.0
602, 30323, 1.0
603, 1, 1.0
604, 0, 1.0
605, 30320, 1.0
608, 30323, 1.0
609, 30321, 1.0
610, 30323, 1.0
611, 30323, 1.0
612, 30323, 1.0
615, 30323, 1.0
616, 30323, 1.0
617, 30323, 1.0
618, 30322, 1.0
619, 30323, 1.0
620, 30323, 1.0
621, 30323, 1.0
623, 30323, 1.0
624, 30323, 1.0
625, 30323, 1.0
626, 30323, 1.0
627, 30323, 1.0
628, 30323, 1.0
629, 30323, 1.0
630, 0, 1.0
632, 30323, 1.0
633, 30323, 1.0
634, 30323, 1.0
635, 30323, 1.0
636, 30323, 1.0
637, 30323, 1.0
638, 30323, 1.0
639, 1, 1.0
640, 30323, 1.0
642, 30323, 1.0
643, 30323, 1.0
644, 30323, 1.0
645, 30323, 1.0
646, 30323, 1.0
647, 30323, 1.0
648, 30323, 1.0
649, 30323, 1.0
650, 1, 1.0
651, 30323, 1.0
653, 30323, 1.0
654, 30323, 1.0
655, 30323, 1.0
656, 30323, 1.0
658, 1, 1.0
659, 30323, 1.0
660, 1, 1.0
661, 30323, 1.0
663, 1, 1.0
664, 30320, 1.0
665, 30323, 1.0
666, 30321, 1.0
667, 30323, 1.0
669, 1, 1.0
670, 1, 1.0
671, 30320, 1.0
672, 1, 1.0
673, 30323, 1.0
674, 0, 1.0
675, 30317, 1.0
676, 30323, 1.0
678, 30323, 1.0
679, 30323, 1.0
680, 1, 1.0
681, 30323, 1.0
682, 30323, 1.0
683, 1, 1.0
684, 30323, 1.0
685, 30323, 1.0
686, 30323, 1.0
687, 30323, 1.0
688, 30322, 1.0
689, 30323, 1.0
690, 30323, 1.0
691, 30323, 1.0
692, 30323, 1.0
693, 30323, 1.0
695, 30323, 1.0
696, 30323, 1.0
697, 30323, 1.0
698, 30323, 1.0
698, 30317, 1.0
699, 30321, 1.0
700, 30323, 1.0
701, 30323, 1.0
703, 30323, 1.0
704, 30323, 1.0
705, 30323, 1.0
706, 30323, 1.0
707, 30321, 1.0
708, 30323, 1.0
709, 30323, 1.0
710, 30323, 1.0
711, 1, 1.0
712, 1, 1.0
713, 30323, 1.0
715, 1, 1.0
716, 1, 1.0
717, 1, 1.0
718, 1, 1.0
719, 30323, 1.0
720, 1, 1.0
721, 1, 1.0
722, 1, 1.0
723, 30322, 1.0
724, 30323, 1.0
725, 30322, 1.0
726, 1, 1.0
727, 1, 1.0
728, 1, 1.0
729, 30320, 1.0
730, 30323, 1.0
731, 30321, 1.0
732, 30323, 1.0
733, 30323, 1.0
735, 30323, 1.0
736, 30323, 1.0
737, 30323, 1.0
738, 30323, 1.0
739, 30323, 1.0
740, 1, 1.0
741, 30321, 1.0
742, 1, 1.0
743, 1, 1.0
744, 30323, 1.0
745, 30323, 1.0
746, 30323, 1.0
747, 30323, 1.0
748, 30322, 1.0
749, 30323, 1.0
751, 30323, 1.0
753, 30320, 1.0
754, 1, 1.0
755, 30323, 1.0
756, 30323, 1.0
757, 30323, 1.0
758, 30321, 1.0
759, 1, 1.0
760, 30323, 1.0
761, 30323, 1.0
762, 1, 1.0
763, 30323, 1.0
765, 30323, 1.0
766, 30323, 1.0
767, 30322, 1.0
768, 1, 1.0
769, 30323, 1.0
770, 1, 1.0
771, 1, 1.0
772, 30323, 1.0
773, 30323, 1.0
775, 30323, 1.0
776, 30323, 1.0
777, 30323, 1.0
778, 30322, 1.0
779, 30323, 1.0
780, 1, 1.0
781, 30323, 1.0
783, 30323, 1.0
784, 1, 1.0
785, 30323, 1.0
786, 30322, 1.0
787, 30323, 1.0
788, 30320, 1.0
789, 30323, 1.0
789, 30317, 1.0
790, 1, 1.0
791, 1, 1.0
792, 1, 1.0
794, 30323, 1.0
795, 30323, 1.0
796, 30323, 1.0
797, 30323, 1.0
798, 30323, 1.0
799, 30323, 1.0
800, 30323, 1.0
801, 30323, 1.0
802, 30323, 1.0
803, 30322, 1.0
804, 30323, 1.0
805, 30323, 1.0
806, 30323, 1.0
809, 1, 1.0
810, 30320, 1.0
811, 30323, 1.0
814, 30323, 1.0
815, 30323, 1.0
816, 30323, 1.0
817, 0, 1.0
818, 30323, 1.0
820, 30323, 1.0
821, 30323, 1.0
822, 1, 1.0
823, 30323, 1.0
824, 0, 1.0
827, 30323, 1.0
828, 30323, 1.0
829, 30321, 1.0
830, 30323, 1.0
831, 30323, 1.0
832, 30323, 1.0
833, 1, 1.0
834, 30323, 1.0
835, 30323, 1.0
837, 30322, 1.0
838, 30323, 1.0
839, 1, 1.0
840, 30321, 1.0
842, 30323, 1.0
843, 30322, 1.0
844, 1, 1.0
845, 30323, 1.0
846, 30323, 1.0
847, 30323, 1.0
848, 30323, 1.0
849, 30323, 1.0
850, 30323, 1.0
851, 30323, 1.0
852, 1, 1.0
854, 1, 1.0
855, 30323, 1.0
856, 30323, 1.0
857, 30323, 1.0
858, 30323, 1.0
859, 1, 1.0
860, 30323, 1.0
861, 1, 1.0
862, 30323, 1.0
863, 1, 1.0
865, 1, 1.0
866, 30323, 1.0
867, 30323, 1.0
868, 30323, 1.0
869, 30323, 1.0
870, 30322, 1.0
872, 30323, 1.0
873, 30323, 1.0
874, 30323, 1.0
875, 30323, 1.0
876, 30323, 1.0
877, 30322, 1.0
878, 30323, 1.0
879, 30322, 1.0
881, 1, 1.0
882, 30323, 1.0
883, 30321, 1.0
885, 30323, 1.0
887, 30323, 1.0
888, 30323, 1.0
889, 30322, 1.0
890, 30322, 1.0
891, 30323, 1.0
892, 30321, 1.0
893, 30323, 1.0
894, 30323, 1.0
895, 30322, 1.0
896, 30323, 1.0
897, 30323, 1.0
898, 30323, 1.0
899, 30323, 1.0
900, 1, 1.0
901, 30323, 1.0
902, 1, 1.0
904, 1, 1.0
905, 1, 1.0
906, 30323, 1.0
907, 1, 1.0
908, 1, 1.0
909, 1, 1.0
910, 1, 1.0
911, 1, 1.0
912, 30323, 1.0
916, 0, 1.0
917, 30323, 1.0
918, 30323, 1.0
919, 30323, 1.0
920, 1, 1.0
921, 30323, 1.0
922, 1, 1.0
923, 1, 1.0
924, 1, 1.0
925, 1, 1.0
926, 30321, 1.0
927, 30323, 1.0
928, 0, 1.0
929, 0, 1.0
930, 30323, 1.0
931, 30321, 1.0
932, 30321, 1.0
933, 1, 1.0
934, 30323, 1.0
935, 1, 1.0
936, 30320, 1.0
937, 0, 1.0
938, 30321, 1.0
940, 1, 1.0
941, 1, 1.0
942, 30323, 1.0
943, 30323, 1.0
944, 30323, 1.0
945, 30323, 1.0
946, 30323, 1.0
947, 30323, 1.0
948, 30323, 1.0
949, 30323, 1.0
950, 30323, 1.0
951, 0, 1.0
952, 1, 1.0
953, 1, 1.0
954, 30323, 1.0
955, 30323, 1.0
956, 1, 1.0
957, 30323, 1.0
958, 30323, 1.0
959, 1, 1.0
960, 30321, 1.0
963, 30323, 1.0
964, 30321, 1.0
965, 30321, 1.0
966, 30323, 1.0
967, 30323, 1.0
968, 30323, 1.0
969, 30321, 1.0
970, 1, 1.0
971, 1, 1.0
972, 30323, 1.0
973, 30323, 1.0
974, 30323, 1.0
975, 30321, 1.0
976, 30321, 1.0
977, 30323, 1.0
978, 30323, 1.0
979, 30321, 1.0
980, 30321, 1.0
981, 1, 1.0
982, 30323, 1.0
983, 30323, 1.0
984, 30323, 1.0
985, 30323, 1.0
986, 1, 1.0
987, 30321, 1.0
988, 30323, 1.0
989, 1, 1.0
990, 30320, 1.0
991, 1, 1.0
992, 30322, 1.0
993, 1, 1.0
994, 30321, 1.0
995, 1, 1.0
996, 30322, 1.0
997, 1, 1.0
998, 1, 1.0
999, 30323, 1.0
1000, 1, 1.0
1001, 0, 1.0
1002, 30321, 1.0
1003, 1, 1.0
1004, 30322, 1.0
1006, 1, 1.0
1007, 30323, 1.0
1008, 1, 1.0
1009, 30323, 1.0
1010, 30320, 1.0
1011, 1, 1.0
1012, 1, 1.0
1014, 30323, 1.0
1015, 30322, 1.0
1016, 30323, 1.0
1017, 30322, 1.0
1018, 30323, 1.0
1020, 1, 1.0
1021, 30323, 1.0
1022, 30323, 1.0
1023, 1, 1.0
1025, 1, 1.0
1026, 30323, 1.0
1027, 30323, 1.0
1028, 30323, 1.0
1029, 30323, 1.0
1030, 0, 1.0
1031, 1, 1.0
1032, 30322, 1.0
1033, 30323, 1.0
1034, 30323, 1.0
1035, 1, 1.0
1036, 1, 1.0
1037, 30322, 1.0
1038, 1, 1.0
1040, 1, 1.0
1041, 1, 1.0
1042, 30323, 1.0
1043, 30322, 1.0
1044, 30322, 1.0
1045, 30323, 1.0
1046, 30323, 1.0
1047, 30322, 1.0
1048, 30323, 1.0
1049, 1, 1.0
1050, 0, 1.0
1051, 30323, 1.0
1052, 30323, 1.0
1053, 30323, 1.0
1054, 30323, 1.0
1055, 1, 1.0
1056, 30323, 1.0
1057, 1, 1.0
1058, 30323, 1.0
1059, 30323, 1.0
1060, 1, 1.0
1061, 30323, 1.0
1063, 30323, 1.0
1064, 30323, 1.0
1065, 30323, 1.0
1066, 30323, 1.0
1067, 30323, 1.0
1068, 1, 1.0
1069, 1, 1.0
1070, 1, 1.0
1071, 30323, 1.0
1072, 1, 1.0
1073, 1, 1.0
1074, 30323, 1.0
1075, 1, 1.0
1076, 30321, 1.0
1077, 30323, 1.0
1078, 1, 1.0
1079, 1, 1.0
1080, 30320, 1.0
1081, 1, 1.0
1082, 1, 1.0
1083, 1, 1.0
1085, 1, 1.0
1086, 1, 1.0
1087, 30323, 1.0
1088, 1, 1.0
1089, 30323, 1.0
1090, 30323, 1.0
1091, 30323, 1.0
1092, 30320, 1.0
1093, 30323, 1.0
1094, 30323, 1.0
1095, 30323, 1.0
1096, 1, 1.0
1097, 30320, 1.0
1098, 1, 1.0
1099, 1, 1.0
1100, 30323, 1.0
1101, 30323, 1.0
1102, 30323, 1.0
1103, 30323, 1.0
1104, 1, 1.0
1106, 30323, 1.0
1107, 30323, 1.0
1108, 1, 1.0
1109, 1, 1.0
1111, 1, 1.0
1112, 30323, 1.0
1113, 1, 1.0
1114, 30321, 1.0
1115, 1, 1.0
1116, 30322, 1.0
1117, 1, 1.0
1118, 30323, 1.0
1119, 30323, 1.0
1120, 30323, 1.0
1121, 30323, 1.0
1122, 30321, 1.0
1123, 30323, 1.0
1124, 1, 1.0
1125, 1, 1.0
1128, 30320, 1.0
1129, 1, 1.0
1130, 1, 1.0
1131, 30321, 1.0
1132, 0, 1.0
1133, 30323, 1.0
1134, 30323, 1.0
1135, 30321, 1.0
1136, 30320, 1.0
1137, 30323, 1.0
1138, 1, 1.0
1139, 30323, 1.0
1140, 1, 1.0
1141, 30321, 1.0
1142, 30322, 1.0
1143, 30323, 1.0
1144, 30323, 1.0
1145, 30322, 1.0
1146, 30323, 1.0
1147, 1, 1.0
1148, 30320, 1.0
1149, 30323, 1.0
1150, 1, 1.0
1151, 1, 1.0
1152, 30323, 1.0
1153, 30323, 1.0
1154, 30323, 1.0
1155, 30323, 1.0
1156, 30323, 1.0
1157, 30321, 1.0
1158, 30322, 1.0
1159, 1, 1.0
1160, 30323, 1.0
1162, 30321, 1.0
1163, 1, 1.0
1165, 30321, 1.0
1166, 30323, 1.0
1167, 30323, 1.0
1168, 30323, 1.0
1169, 30322, 1.0
1170, 30323, 1.0
1173, 1, 1.0
1174, 30322, 1.0
1175, 1, 1.0
1176, 30323, 1.0
1177, 1, 1.0
1180, 1, 1.0
1181, 30323, 1.0
1182, 30323, 1.0
1183, 30323, 1.0
1184, 30322, 1.0
1185, 30323, 1.0
1186, 1, 1.0
1187, 30323, 1.0
1189, 30323, 1.0
1190, 30323, 1.0
1191, 30323, 1.0
1192, 30323, 1.0
1193, 30323, 1.0
1194, 30323, 1.0
1195, 30323, 1.0
1196, 30323, 1.0
1197, 30323, 1.0
1198, 30323, 1.0
1199, 1, 1.0
1200, 30321, 1.0
1201, 30323, 1.0
1203, 1, 1.0
1204, 30323, 1.0
1206, 30323, 1.0
1207, 30323, 1.0
1208, 30323, 1.0
1209, 30323, 1.0
1210, 30323, 1.0
1211, 30321, 1.0
1212, 30323, 1.0
1213, 30323, 1.0
1214, 30323, 1.0
1215, 30323, 1.0
1216, 30323, 1.0
1217, 30323, 1.0
1218, 30323, 1.0
1220, 30323, 1.0
1221, 30323, 1.0
1222, 30323, 1.0
1223, 30323, 1.0
1224, 30323, 1.0
1225, 30323, 1.0
1226, 30323, 1.0
1227, 30323, 1.0
1228, 30323, 1.0
1229, 30323, 1.0
1231, 30323, 1.0
1232, 30323, 1.0
1233, 30323, 1.0
1234, 30323, 1.0
1235, 30323, 1.0
1238, 30323, 1.0
1239, 0, 1.0
1240, 30323, 1.0
1241, 1, 1.0
1242, 30323, 1.0
1243, 30321, 1.0
1244, 30321, 1.0
1245, 1, 1.0
1246, 1, 1.0
1247, 1, 1.0
1248, 30323, 1.0
1249, 30323, 1.0
1250, 30322, 1.0
1251, 30323, 1.0
1252, 30320, 1.0
1253, 1, 1.0
1254, 1, 1.0
1256, 1, 1.0
1257, 0, 1.0
1258, 0, 1.0
1259, 30323, 1.0
1260, 30323, 1.0
1261, 30323, 1.0
1262, 30321, 1.0
1263, 1, 1.0
1264, 1, 1.0
1265, 30323, 1.0
1266, 30323, 1.0
1267, 1, 1.0
1268, 30323, 1.0
1269, 30323, 1.0
1270, 30323, 1.0
1271, 30323, 1.0
1272, 0, 1.0
1273, 1, 1.0
1274, 30321, 1.0
1276, 1, 1.0
1278, 1, 1.0
1279, 1, 1.0
1280, 1, 1.0
1281, 1, 1.0
1282, 1, 1.0
1283, 30323, 1.0
1284, 1, 1.0
1285, 1, 1.0
1286, 30323, 1.0
1287, 1, 1.0
1288, 30321, 1.0
1289, 30323, 1.0
1290, 30323, 1.0
1291, 1, 1.0
1292, 30323, 1.0
1293, 30323, 1.0
1297, 1, 1.0
1298, 1, 1.0
1299, 30323, 1.0
1300, 30323, 1.0
1301, 1, 1.0
1302, 30322, 1.0
1303, 30323, 1.0
1304, 30323, 1.0
1305, 30323, 1.0
1307, 30323, 1.0
1308, 30323, 1.0
1309, 1, 1.0
1310, 30323, 1.0
1311, 30323, 1.0
1312, 1, 1.0
1314, 30323, 1.0
1315, 1, 1.0
1316, 30323, 1.0
1317, 30321, 1.0
1318, 30323, 1.0
1319, 30321, 1.0
1321, 30323, 1.0
1322, 30323, 1.0
1323, 30323, 1.0
1324, 30323, 1.0
1326, 30323, 1.0
1327, 30323, 1.0
1329, 30323, 1.0
1330, 30321, 1.0
1331, 30321, 1.0
1332, 30321, 1.0
1333, 1, 1.0
1334, 30323, 1.0
1335, 30323, 1.0
1336, 30323, 1.0
1337, 1, 1.0
1338, 0, 1.0
1339, 30323, 1.0
1340, 30323, 1.0
1341, 30321, 1.0
1342, 30320, 1.0
1343, 30323, 1.0
1344, 30323, 1.0
1345, 30323, 1.0
1347, 1, 1.0
1348, 30323, 1.0
1349, 30323, 1.0
1350, 30323, 1.0
1351, 30323, 1.0
1352, 30323, 1.0
1353, 30322, 1.0
1354, 30323, 1.0
1355, 30323, 1.0
1356, 30323, 1.0
1357, 30323, 1.0
1358, 30323, 1.0
1359, 30323, 1.0
1360, 30322, 1.0
1361, 30323, 1.0
1362, 30323, 1.0
1363, 30323, 1.0
1364, 30323, 1.0
1365, 30323, 1.0
1366, 30323, 1.0
1367, 30323, 1.0
1370, 30320, 1.0
1371, 30323, 1.0
1372, 0, 1.0
1373, 30323, 1.0
1374, 30323, 1.0
1375, 30323, 1.0
1376, 30323, 1.0
1377, 30321, 1.0
1378, 30323, 1.0
1379, 30323, 1.0
1382, 30323, 1.0
1383, 0, 1.0
1384, 30323, 1.0
1385, 30323, 1.0
1386, 30323, 1.0
1388, 30323, 1.0
1389, 30323, 1.0
1390, 0, 1.0
1392, 30323, 1.0
1393, 30323, 1.0
1394, 30323, 1.0
1396, 1, 1.0
1397, 30323, 1.0
1398, 1, 1.0
1399, 30323, 1.0
1400, 30323, 1.0
1402, 30323, 1.0
1404, 30323, 1.0
1405, 30322, 1.0
1406, 1, 1.0
1407, 30323, 1.0
1408, 30322, 1.0
1409, 1, 1.0
1410, 0, 1.0
1411, 1, 1.0
