row,col,data
149, 16, 1.0
150, 15, 1.0
151, 15, 1.0
152, 15, 1.0
153, 16, 1.0
154, 15, 1.0
155, 15, 1.0
156, 16, 1.0
157, 16, 1.0
158, 15, 1.0
159, 15, 1.0
160, 16, 1.0
161, 15, 1.0
162, 16, 1.0
163, 14, 1.0
165, 15, 1.0
166, 15, 1.0
167, 16, 1.0
168, 15, 1.0
169, 15, 1.0
170, 15, 1.0
172, 15, 1.0
173, 15, 1.0
174, 16, 1.0
175, 16, 1.0
176, 14, 1.0
177, 15, 1.0
178, 13, 1.0
179, 15, 1.0
180, 16, 1.0
181, 14, 1.0
182, 13, 1.0
183, 15, 1.0
184, 15, 1.0
185, 16, 1.0
186, 13, 1.0
187, 16, 1.0
189, 16, 1.0
190, 16, 1.0
191, 16, 1.0
192, 15, 1.0
193, 16, 1.0
195, 15, 1.0
196, 16, 1.0
197, 16, 1.0
198, 15, 1.0
199, 15, 1.0
200, 16, 1.0
201, 15, 1.0
203, 16, 1.0
204, 16, 1.0
206, 13, 1.0
207, 15, 1.0
209, 15, 1.0
210, 15, 1.0
211, 15, 1.0
212, 16, 1.0
213, 11, 1.0
214, 15, 1.0
215, 15, 1.0
216, 16, 1.0
217, 15, 1.0
218, 15, 1.0
219, 15, 1.0
221, 15, 1.0
223, 13, 1.0
224, 13, 1.0
225, 14, 1.0
226, 15, 1.0
227, 16, 1.0
229, 11, 1.0
230, 16, 1.0
231, 13, 1.0
232, 15, 1.0
233, 16, 1.0
235, 13, 1.0
236, 15, 1.0
237, 14, 1.0
240, 14, 1.0
241, 14, 1.0
242, 15, 1.0
243, 15, 1.0
244, 15, 1.0
247, 15, 1.0
248, 15, 1.0
249, 15, 1.0
250, 15, 1.0
251, 15, 1.0
253, 15, 1.0
254, 16, 1.0
255, 15, 1.0
256, 15, 1.0
257, 15, 1.0
258, 15, 1.0
259, 15, 1.0
260, 15, 1.0
261, 15, 1.0
262, 15, 1.0
263, 15, 1.0
264, 15, 1.0
265, 15, 1.0
266, 16, 1.0
268, 16, 1.0
269, 15, 1.0
270, 14, 1.0
271, 15, 1.0
274, 16, 1.0
275, 15, 1.0
276, 15, 1.0
277, 15, 1.0
278, 15, 1.0
279, 16, 1.0
280, 16, 1.0
281, 15, 1.0
282, 12, 1.0
283, 16, 1.0
284, 16, 1.0
285, 16, 1.0
286, 14, 1.0
287, 16, 1.0
288, 15, 1.0
289, 15, 1.0
290, 15, 1.0
291, 16, 1.0
292, 16, 1.0
293, 14, 1.0
294, 15, 1.0
295, 15, 1.0
296, 15, 1.0
297, 15, 1.0
298, 16, 1.0
299, 15, 1.0
300, 16, 1.0
301, 15, 1.0
302, 15, 1.0
303, 15, 1.0
304, 15, 1.0
305, 15, 1.0
306, 15, 1.0
307, 15, 1.0
308, 15, 1.0
309, 16, 1.0
310, 13, 1.0
311, 15, 1.0
312, 15, 1.0
314, 15, 1.0
315, 16, 1.0
316, 13, 1.0
317, 16, 1.0
318, 15, 1.0
319, 16, 1.0
320, 16, 1.0
321, 15, 1.0
322, 15, 1.0
323, 14, 1.0
324, 15, 1.0
325, 15, 1.0
326, 15, 1.0
327, 15, 1.0
328, 16, 1.0
329, 15, 1.0
330, 16, 1.0
331, 15, 1.0
332, 15, 1.0
333, 16, 1.0
334, 15, 1.0
335, 15, 1.0
336, 15, 1.0
337, 15, 1.0
338, 16, 1.0
339, 15, 1.0
340, 16, 1.0
341, 15, 1.0
342, 15, 1.0
344, 16, 1.0
345, 16, 1.0
346, 15, 1.0
347, 15, 1.0
348, 15, 1.0
349, 16, 1.0
351, 15, 1.0
352, 15, 1.0
353, 16, 1.0
354, 15, 1.0
355, 15, 1.0
356, 11, 1.0
357, 16, 1.0
358, 16, 1.0
359, 15, 1.0
360, 15, 1.0
362, 16, 1.0
363, 15, 1.0
364, 15, 1.0
365, 15, 1.0
366, 15, 1.0
367, 15, 1.0
368, 15, 1.0
369, 15, 1.0
370, 16, 1.0
371, 16, 1.0
372, 15, 1.0
373, 15, 1.0
374, 15, 1.0
375, 15, 1.0
376, 11, 1.0
378, 16, 1.0
380, 16, 1.0
381, 16, 1.0
382, 15, 1.0
383, 15, 1.0
384, 15, 1.0
385, 16, 1.0
386, 15, 1.0
387, 16, 1.0
388, 15, 1.0
390, 13, 1.0
391, 15, 1.0
392, 16, 1.0
393, 13, 1.0
394, 15, 1.0
395, 16, 1.0
396, 15, 1.0
397, 15, 1.0
398, 15, 1.0
399, 15, 1.0
400, 15, 1.0
401, 16, 1.0
401, 10, 1.0
402, 15, 1.0
403, 11, 1.0
405, 16, 1.0
406, 15, 1.0
407, 16, 1.0
408, 15, 1.0
409, 16, 1.0
410, 16, 1.0
411, 16, 1.0
412, 14, 1.0
413, 15, 1.0
414, 12, 1.0
415, 15, 1.0
416, 15, 1.0
417, 13, 1.0
418, 15, 1.0
419, 15, 1.0
420, 14, 1.0
421, 12, 1.0
422, 15, 1.0
423, 15, 1.0
424, 15, 1.0
425, 15, 1.0
426, 15, 1.0
427, 15, 1.0
428, 15, 1.0
429, 15, 1.0
430, 15, 1.0
431, 15, 1.0
432, 13, 1.0
433, 13, 1.0
434, 15, 1.0
435, 15, 1.0
436, 15, 1.0
437, 15, 1.0
438, 15, 1.0
439, 16, 1.0
440, 15, 1.0
441, 16, 1.0
442, 16, 1.0
443, 15, 1.0
444, 16, 1.0
445, 15, 1.0
446, 15, 1.0
447, 15, 1.0
448, 15, 1.0
449, 16, 1.0
450, 15, 1.0
451, 15, 1.0
452, 15, 1.0
453, 16, 1.0
454, 16, 1.0
455, 15, 1.0
456, 15, 1.0
457, 16, 1.0
458, 15, 1.0
458, 10, 1.0
459, 15, 1.0
460, 15, 1.0
461, 16, 1.0
462, 15, 1.0
463, 16, 1.0
464, 15, 1.0
465, 15, 1.0
466, 15, 1.0
467, 15, 1.0
468, 15, 1.0
469, 15, 1.0
470, 15, 1.0
471, 15, 1.0
472, 15, 1.0
473, 15, 1.0
474, 15, 1.0
475, 16, 1.0
476, 16, 1.0
477, 15, 1.0
478, 15, 1.0
479, 15, 1.0
480, 15, 1.0
481, 16, 1.0
482, 15, 1.0
483, 15, 1.0
484, 15, 1.0
487, 14, 1.0
488, 15, 1.0
489, 13, 1.0
490, 15, 1.0
491, 16, 1.0
492, 16, 1.0
493, 15, 1.0
494, 15, 1.0
495, 15, 1.0
496, 16, 1.0
497, 16, 1.0
498, 15, 1.0
499, 15, 1.0
500, 15, 1.0
501, 15, 1.0
502, 15, 1.0
503, 15, 1.0
504, 14, 1.0
506, 15, 1.0
507, 16, 1.0
508, 15, 1.0
509, 15, 1.0
510, 16, 1.0
512, 15, 1.0
513, 15, 1.0
514, 12, 1.0
517, 15, 1.0
518, 15, 1.0
519, 15, 1.0
520, 15, 1.0
521, 11, 1.0
522, 16, 1.0
523, 16, 1.0
524, 16, 1.0
527, 16, 1.0
529, 12, 1.0
530, 16, 1.0
531, 15, 1.0
532, 15, 1.0
533, 11, 1.0
534, 15, 1.0
535, 15, 1.0
536, 13, 1.0
537, 14, 1.0
538, 15, 1.0
539, 15, 1.0
541, 15, 1.0
542, 15, 1.0
543, 16, 1.0
544, 14, 1.0
545, 15, 1.0
546, 14, 1.0
547, 14, 1.0
549, 13, 1.0
551, 15, 1.0
552, 13, 1.0
553, 15, 1.0
554, 15, 1.0
555, 15, 1.0
556, 14, 1.0
557, 15, 1.0
558, 15, 1.0
559, 15, 1.0
560, 16, 1.0
561, 15, 1.0
562, 15, 1.0
564, 15, 1.0
565, 13, 1.0
566, 16, 1.0
567, 13, 1.0
568, 15, 1.0
569, 15, 1.0
570, 14, 1.0
571, 16, 1.0
572, 16, 1.0
573, 16, 1.0
574, 16, 1.0
575, 16, 1.0
576, 15, 1.0
578, 15, 1.0
579, 15, 1.0
581, 15, 1.0
582, 15, 1.0
583, 16, 1.0
584, 15, 1.0
585, 15, 1.0
586, 15, 1.0
587, 15, 1.0
588, 15, 1.0
589, 15, 1.0
590, 15, 1.0
591, 14, 1.0
592, 15, 1.0
593, 15, 1.0
594, 15, 1.0
595, 16, 1.0
596, 15, 1.0
597, 14, 1.0
598, 15, 1.0
599, 13, 1.0
600, 15, 1.0
601, 16, 1.0
602, 15, 1.0
603, 16, 1.0
604, 11, 1.0
605, 12, 1.0
608, 15, 1.0
609, 13, 1.0
610, 15, 1.0
611, 15, 1.0
612, 15, 1.0
615, 15, 1.0
616, 15, 1.0
617, 15, 1.0
618, 14, 1.0
619, 15, 1.0
620, 15, 1.0
621, 15, 1.0
623, 15, 1.0
624, 15, 1.0
625, 15, 1.0
626, 15, 1.0
627, 15, 1.0
628, 15, 1.0
629, 15, 1.0
630, 11, 1.0
632, 15, 1.0
633, 15, 1.0
634, 15, 1.0
635, 15, 1.0
636, 15, 1.0
637, 15, 1.0
638, 15, 1.0
639, 16, 1.0
640, 15, 1.0
642, 15, 1.0
643, 15, 1.0
644, 15, 1.0
645, 15, 1.0
646, 15, 1.0
647, 15, 1.0
648, 15, 1.0
649, 15, 1.0
650, 16, 1.0
651, 15, 1.0
653, 15, 1.0
654, 15, 1.0
655, 15, 1.0
656, 15, 1.0
658, 16, 1.0
659, 15, 1.0
660, 16, 1.0
661, 15, 1.0
663, 16, 1.0
664, 12, 1.0
665, 15, 1.0
666, 13, 1.0
667, 15, 1.0
669, 16, 1.0
670, 16, 1.0
671, 12, 1.0
672, 16, 1.0
673, 15, 1.0
674, 11, 1.0
675, 10, 1.0
676, 15, 1.0
678, 15, 1.0
679, 15, 1.0
680, 16, 1.0
681, 15, 1.0
682, 15, 1.0
683, 16, 1.0
684, 15, 1.0
685, 15, 1.0
686, 15, 1.0
687, 15, 1.0
688, 14, 1.0
689, 15, 1.0
690, 15, 1.0
691, 15, 1.0
692, 15, 1.0
693, 15, 1.0
695, 15, 1.0
696, 15, 1.0
697, 15, 1.0
698, 15, 1.0
698, 10, 1.0
699, 13, 1.0
700, 15, 1.0
701, 15, 1.0
703, 15, 1.0
704, 15, 1.0
705, 15, 1.0
706, 15, 1.0
707, 13, 1.0
708, 15, 1.0
709, 15, 1.0
710, 15, 1.0
711, 16, 1.0
712, 16, 1.0
713, 15, 1.0
715, 16, 1.0
716, 16, 1.0
717, 16, 1.0
718, 16, 1.0
719, 15, 1.0
720, 16, 1.0
721, 16, 1.0
722, 16, 1.0
723, 14, 1.0
724, 15, 1.0
725, 14, 1.0
726, 16, 1.0
727, 16, 1.0
728, 16, 1.0
729, 12, 1.0
730, 15, 1.0
731, 13, 1.0
732, 15, 1.0
733, 15, 1.0
735, 15, 1.0
736, 15, 1.0
737, 15, 1.0
738, 15, 1.0
739, 15, 1.0
740, 16, 1.0
741, 13, 1.0
742, 16, 1.0
743, 16, 1.0
744, 15, 1.0
745, 15, 1.0
746, 15, 1.0
747, 15, 1.0
748, 14, 1.0
749, 15, 1.0
751, 15, 1.0
753, 12, 1.0
754, 16, 1.0
755, 15, 1.0
756, 15, 1.0
757, 15, 1.0
758, 13, 1.0
759, 16, 1.0
760, 15, 1.0
761, 15, 1.0
762, 16, 1.0
763, 15, 1.0
765, 15, 1.0
766, 15, 1.0
767, 14, 1.0
768, 16, 1.0
769, 15, 1.0
770, 16, 1.0
771, 16, 1.0
772, 15, 1.0
773, 15, 1.0
775, 15, 1.0
776, 15, 1.0
777, 15, 1.0
778, 14, 1.0
779, 15, 1.0
780, 16, 1.0
781, 15, 1.0
783, 15, 1.0
784, 16, 1.0
785, 15, 1.0
786, 14, 1.0
787, 15, 1.0
788, 12, 1.0
789, 15, 1.0
789, 10, 1.0
790, 16, 1.0
791, 16, 1.0
792, 16, 1.0
794, 15, 1.0
795, 15, 1.0
796, 15, 1.0
797, 15, 1.0
798, 15, 1.0
799, 15, 1.0
800, 15, 1.0
801, 15, 1.0
802, 15, 1.0
803, 14, 1.0
804, 15, 1.0
805, 15, 1.0
806, 15, 1.0
809, 16, 1.0
810, 12, 1.0
811, 15, 1.0
814, 15, 1.0
815, 15, 1.0
816, 15, 1.0
817, 11, 1.0
818, 15, 1.0
820, 15, 1.0
821, 15, 1.0
822, 16, 1.0
823, 15, 1.0
824, 11, 1.0
827, 15, 1.0
828, 15, 1.0
829, 13, 1.0
830, 15, 1.0
831, 15, 1.0
832, 15, 1.0
833, 16, 1.0
834, 15, 1.0
835, 15, 1.0
837, 14, 1.0
838, 15, 1.0
839, 16, 1.0
840, 13, 1.0
842, 15, 1.0
843, 14, 1.0
844, 16, 1.0
845, 15, 1.0
846, 15, 1.0
847, 15, 1.0
848, 15, 1.0
849, 15, 1.0
850, 15, 1.0
851, 15, 1.0
852, 16, 1.0
854, 16, 1.0
855, 15, 1.0
856, 15, 1.0
857, 15, 1.0
858, 15, 1.0
859, 16, 1.0
860, 15, 1.0
861, 16, 1.0
862, 15, 1.0
863, 16, 1.0
865, 16, 1.0
866, 15, 1.0
867, 15, 1.0
868, 15, 1.0
869, 15, 1.0
870, 14, 1.0
872, 15, 1.0
873, 15, 1.0
874, 15, 1.0
875, 15, 1.0
876, 15, 1.0
877, 14, 1.0
878, 15, 1.0
879, 14, 1.0
881, 16, 1.0
882, 15, 1.0
883, 13, 1.0
885, 15, 1.0
887, 15, 1.0
888, 15, 1.0
889, 14, 1.0
890, 14, 1.0
891, 15, 1.0
892, 13, 1.0
893, 15, 1.0
894, 15, 1.0
895, 14, 1.0
896, 15, 1.0
897, 15, 1.0
898, 15, 1.0
899, 15, 1.0
900, 16, 1.0
901, 15, 1.0
902, 16, 1.0
904, 16, 1.0
905, 16, 1.0
906, 15, 1.0
907, 16, 1.0
908, 16, 1.0
909, 16, 1.0
910, 16, 1.0
911, 16, 1.0
912, 15, 1.0
916, 11, 1.0
917, 15, 1.0
918, 15, 1.0
919, 15, 1.0
920, 16, 1.0
921, 15, 1.0
922, 16, 1.0
923, 16, 1.0
924, 16, 1.0
925, 16, 1.0
926, 13, 1.0
927, 15, 1.0
928, 11, 1.0
929, 11, 1.0
930, 15, 1.0
931, 13, 1.0
932, 13, 1.0
933, 16, 1.0
934, 15, 1.0
935, 16, 1.0
936, 12, 1.0
937, 11, 1.0
938, 13, 1.0
940, 16, 1.0
941, 16, 1.0
942, 15, 1.0
943, 15, 1.0
944, 15, 1.0
945, 15, 1.0
946, 15, 1.0
947, 15, 1.0
948, 15, 1.0
949, 15, 1.0
950, 15, 1.0
951, 11, 1.0
952, 16, 1.0
953, 16, 1.0
954, 15, 1.0
955, 15, 1.0
956, 16, 1.0
957, 15, 1.0
958, 15, 1.0
959, 16, 1.0
960, 13, 1.0
963, 15, 1.0
964, 13, 1.0
965, 13, 1.0
966, 15, 1.0
967, 15, 1.0
968, 15, 1.0
969, 13, 1.0
970, 16, 1.0
971, 16, 1.0
972, 15, 1.0
973, 15, 1.0
974, 15, 1.0
975, 13, 1.0
976, 13, 1.0
977, 15, 1.0
978, 15, 1.0
979, 13, 1.0
980, 13, 1.0
981, 16, 1.0
982, 15, 1.0
983, 15, 1.0
984, 15, 1.0
985, 15, 1.0
986, 16, 1.0
987, 13, 1.0
988, 15, 1.0
989, 16, 1.0
990, 12, 1.0
991, 16, 1.0
992, 14, 1.0
993, 16, 1.0
994, 13, 1.0
995, 16, 1.0
996, 14, 1.0
997, 16, 1.0
998, 16, 1.0
999, 15, 1.0
1000, 16, 1.0
1001, 11, 1.0
1002, 13, 1.0
1003, 16, 1.0
1004, 14, 1.0
1006, 16, 1.0
1007, 15, 1.0
1008, 16, 1.0
1009, 15, 1.0
1010, 12, 1.0
1011, 16, 1.0
1012, 16, 1.0
1014, 15, 1.0
1015, 14, 1.0
1016, 15, 1.0
1017, 14, 1.0
1018, 15, 1.0
1020, 16, 1.0
1021, 15, 1.0
1022, 15, 1.0
1023, 16, 1.0
1025, 16, 1.0
1026, 15, 1.0
1027, 15, 1.0
1028, 15, 1.0
1029, 15, 1.0
1030, 11, 1.0
1031, 16, 1.0
1032, 14, 1.0
1033, 15, 1.0
1034, 15, 1.0
1035, 16, 1.0
1036, 16, 1.0
1037, 14, 1.0
1038, 16, 1.0
1040, 16, 1.0
1041, 16, 1.0
1042, 15, 1.0
1043, 14, 1.0
1044, 14, 1.0
1045, 15, 1.0
1046, 15, 1.0
1047, 14, 1.0
1048, 15, 1.0
1049, 16, 1.0
1050, 11, 1.0
1051, 15, 1.0
1052, 15, 1.0
1053, 15, 1.0
1054, 15, 1.0
1055, 16, 1.0
1056, 15, 1.0
1057, 16, 1.0
1058, 15, 1.0
1059, 15, 1.0
1060, 16, 1.0
1061, 15, 1.0
1063, 15, 1.0
1064, 15, 1.0
1065, 15, 1.0
1066, 15, 1.0
1067, 15, 1.0
1068, 16, 1.0
1069, 16, 1.0
1070, 16, 1.0
1071, 15, 1.0
1072, 16, 1.0
1073, 16, 1.0
1074, 15, 1.0
1075, 16, 1.0
1076, 13, 1.0
1077, 15, 1.0
1078, 16, 1.0
1079, 16, 1.0
1080, 12, 1.0
1081, 16, 1.0
1082, 16, 1.0
1083, 16, 1.0
1085, 16, 1.0
1086, 16, 1.0
1087, 15, 1.0
1088, 16, 1.0
1089, 15, 1.0
1090, 15, 1.0
1091, 15, 1.0
1092, 12, 1.0
1093, 15, 1.0
1094, 15, 1.0
1095, 15, 1.0
1096, 16, 1.0
1097, 12, 1.0
1098, 16, 1.0
1099, 16, 1.0
1100, 15, 1.0
1101, 15, 1.0
1102, 15, 1.0
1103, 15, 1.0
1104, 16, 1.0
1106, 15, 1.0
1107, 15, 1.0
1108, 16, 1.0
1109, 16, 1.0
1111, 16, 1.0
1112, 15, 1.0
1113, 16, 1.0
1114, 13, 1.0
1115, 16, 1.0
1116, 14, 1.0
1117, 16, 1.0
1118, 15, 1.0
1119, 15, 1.0
1120, 15, 1.0
1121, 15, 1.0
1122, 13, 1.0
1123, 15, 1.0
1124, 16, 1.0
1125, 16, 1.0
1128, 12, 1.0
1129, 16, 1.0
1130, 16, 1.0
1131, 13, 1.0
1132, 11, 1.0
1133, 15, 1.0
1134, 15, 1.0
1135, 13, 1.0
1136, 12, 1.0
1137, 15, 1.0
1138, 16, 1.0
1139, 15, 1.0
1140, 16, 1.0
1141, 13, 1.0
1142, 14, 1.0
1143, 15, 1.0
1144, 15, 1.0
1145, 14, 1.0
1146, 15, 1.0
1147, 16, 1.0
1148, 12, 1.0
1149, 15, 1.0
1150, 16, 1.0
1151, 16, 1.0
1152, 15, 1.0
1153, 15, 1.0
1154, 15, 1.0
1155, 15, 1.0
1156, 15, 1.0
1157, 13, 1.0
1158, 14, 1.0
1159, 16, 1.0
1160, 15, 1.0
1162, 13, 1.0
1163, 16, 1.0
1165, 13, 1.0
1166, 15, 1.0
1167, 15, 1.0
1168, 15, 1.0
1169, 14, 1.0
1170, 15, 1.0
1173, 16, 1.0
1174, 14, 1.0
1175, 16, 1.0
1176, 15, 1.0
1177, 16, 1.0
1180, 16, 1.0
1181, 15, 1.0
1182, 15, 1.0
1183, 15, 1.0
1184, 14, 1.0
1185, 15, 1.0
1186, 16, 1.0
1187, 15, 1.0
1189, 15, 1.0
1190, 15, 1.0
1191, 15, 1.0
1192, 15, 1.0
1193, 15, 1.0
1194, 15, 1.0
1195, 15, 1.0
1196, 15, 1.0
1197, 15, 1.0
1198, 15, 1.0
1199, 16, 1.0
1200, 13, 1.0
1201, 15, 1.0
1203, 16, 1.0
1204, 15, 1.0
1206, 15, 1.0
1207, 15, 1.0
1208, 15, 1.0
1209, 15, 1.0
1210, 15, 1.0
1211, 13, 1.0
1212, 15, 1.0
1213, 15, 1.0
1214, 15, 1.0
1215, 15, 1.0
1216, 15, 1.0
1217, 15, 1.0
1218, 15, 1.0
1220, 15, 1.0
1221, 15, 1.0
1222, 15, 1.0
1223, 15, 1.0
1224, 15, 1.0
1225, 15, 1.0
1226, 15, 1.0
1227, 15, 1.0
1228, 15, 1.0
1229, 15, 1.0
1231, 15, 1.0
1232, 15, 1.0
1233, 15, 1.0
1234, 15, 1.0
1235, 15, 1.0
1238, 15, 1.0
1239, 11, 1.0
1240, 15, 1.0
1241, 16, 1.0
1242, 15, 1.0
1243, 13, 1.0
1244, 13, 1.0
1245, 16, 1.0
1246, 16, 1.0
1247, 16, 1.0
1248, 15, 1.0
1249, 15, 1.0
1250, 14, 1.0
1251, 15, 1.0
1252, 12, 1.0
1253, 16, 1.0
1254, 16, 1.0
1256, 16, 1.0
1257, 11, 1.0
1258, 11, 1.0
1259, 15, 1.0
1260, 15, 1.0
1261, 15, 1.0
1262, 13, 1.0
1263, 16, 1.0
1264, 16, 1.0
1265, 15, 1.0
1266, 15, 1.0
1267, 16, 1.0
1268, 15, 1.0
1269, 15, 1.0
1270, 15, 1.0
1271, 15, 1.0
1272, 11, 1.0
1273, 16, 1.0
1274, 13, 1.0
1276, 16, 1.0
1278, 16, 1.0
1279, 16, 1.0
1280, 16, 1.0
1281, 16, 1.0
1282, 16, 1.0
1283, 15, 1.0
1284, 16, 1.0
1285, 16, 1.0
1286, 15, 1.0
1287, 16, 1.0
1288, 13, 1.0
1289, 15, 1.0
1290, 15, 1.0
1291, 16, 1.0
1292, 15, 1.0
1293, 15, 1.0
1297, 16, 1.0
1298, 16, 1.0
1299, 15, 1.0
1300, 15, 1.0
1301, 16, 1.0
1302, 14, 1.0
1303, 15, 1.0
1304, 15, 1.0
1305, 15, 1.0
1307, 15, 1.0
1308, 15, 1.0
1309, 16, 1.0
1310, 15, 1.0
1311, 15, 1.0
1312, 16, 1.0
1314, 15, 1.0
1315, 16, 1.0
1316, 15, 1.0
1317, 13, 1.0
1318, 15, 1.0
1319, 13, 1.0
1321, 15, 1.0
1322, 15, 1.0
1323, 15, 1.0
1324, 15, 1.0
1326, 15, 1.0
1327, 15, 1.0
1329, 15, 1.0
1330, 13, 1.0
1331, 13, 1.0
1332, 13, 1.0
1333, 16, 1.0
1334, 15, 1.0
1335, 15, 1.0
1336, 15, 1.0
1337, 16, 1.0
1338, 11, 1.0
1339, 15, 1.0
1340, 15, 1.0
1341, 13, 1.0
1342, 12, 1.0
1343, 15, 1.0
1344, 15, 1.0
1345, 15, 1.0
1347, 16, 1.0
1348, 15, 1.0
1349, 15, 1.0
1350, 15, 1.0
1351, 15, 1.0
1352, 15, 1.0
1353, 14, 1.0
1354, 15, 1.0
1355, 15, 1.0
1356, 15, 1.0
1357, 15, 1.0
1358, 15, 1.0
1359, 15, 1.0
1360, 14, 1.0
1361, 15, 1.0
1362, 15, 1.0
1363, 15, 1.0
1364, 15, 1.0
1365, 15, 1.0
1366, 15, 1.0
1367, 15, 1.0
1370, 12, 1.0
1371, 15, 1.0
1372, 11, 1.0
1373, 15, 1.0
1374, 15, 1.0
1375, 15, 1.0
1376, 15, 1.0
1377, 13, 1.0
1378, 15, 1.0
1379, 15, 1.0
1382, 15, 1.0
1383, 11, 1.0
1384, 15, 1.0
1385, 15, 1.0
1386, 15, 1.0
1388, 15, 1.0
1389, 15, 1.0
1390, 11, 1.0
1392, 15, 1.0
1393, 15, 1.0
1394, 15, 1.0
1396, 16, 1.0
1397, 15, 1.0
1398, 16, 1.0
1399, 15, 1.0
1400, 15, 1.0
1402, 15, 1.0
1404, 15, 1.0
1405, 14, 1.0
1406, 16, 1.0
1407, 15, 1.0
1408, 14, 1.0
1409, 16, 1.0
1410, 11, 1.0
1411, 16, 1.0
1412, 11, 1.0
1413, 15, 1.0
1414, 12, 1.0
1415, 15, 1.0
1416, 13, 1.0
1417, 16, 1.0
1418, 16, 1.0
1419, 15, 1.0
1420, 15, 1.0
1421, 15, 1.0
1422, 15, 1.0
1424, 15, 1.0
1425, 15, 1.0
1426, 14, 1.0
1429, 15, 1.0
1430, 15, 1.0
1431, 13, 1.0
1432, 15, 1.0
1433, 14, 1.0
1434, 15, 1.0
1435, 11, 1.0
1436, 15, 1.0
1437, 13, 1.0
1438, 11, 1.0
1439, 15, 1.0
1440, 12, 1.0
1441, 15, 1.0
1443, 15, 1.0
1444, 16, 1.0
1445, 16, 1.0
1446, 16, 1.0
1447, 15, 1.0
1448, 15, 1.0
1449, 16, 1.0
1450, 16, 1.0
1451, 16, 1.0
1452, 15, 1.0
1453, 15, 1.0
1454, 11, 1.0
1455, 16, 1.0
1457, 15, 1.0
1459, 15, 1.0
1460, 15, 1.0
1461, 14, 1.0
1462, 15, 1.0
1463, 14, 1.0
1464, 16, 1.0
1465, 15, 1.0
1466, 15, 1.0
1467, 15, 1.0
1469, 15, 1.0
1471, 15, 1.0
1472, 16, 1.0
1473, 15, 1.0
1474, 15, 1.0
1475, 15, 1.0
1476, 15, 1.0
1476, 10, 1.0
1477, 16, 1.0
1478, 15, 1.0
1479, 16, 1.0
1480, 15, 1.0
1481, 15, 1.0
1482, 15, 1.0
1483, 16, 1.0
1484, 15, 1.0
1485, 15, 1.0
1486, 15, 1.0
1487, 15, 1.0
1488, 15, 1.0
1489, 15, 1.0
1490, 15, 1.0
1491, 15, 1.0
1492, 16, 1.0
1493, 15, 1.0
1494, 16, 1.0
1495, 15, 1.0
1496, 15, 1.0
1497, 14, 1.0
1498, 16, 1.0
1499, 15, 1.0
1500, 16, 1.0
1502, 15, 1.0
