user_id,item_list
169,4280 7581 6229 5593 6404 9461 8635 5455 14847 3611
170,4657 3877 8638 5142 8306 10466 8666 5508 4762 7581
171,14314 6889 8023 7190 16255 6901 6109 9953 4053 10824
172,2301 4783 12469 8638 4762 5147 3568 3806 7584 8666
173,10068 12469 8638 2301 6404 8666 5114 4762 6526 4410
175,10068 3531 9302 3806 8638 8483 7662 10232 7581 5113
176,9303 9930 4280 4279 4696 3834 9103 192 4687 8567
177,15120 15114 6530 5508 6404 5562 3807 3569 8627 8179
179,4124 4194 4361 4034 9228 16659 3922 17732 4365 5645
180,18166 4528 5297 8638 8445 4844 8666 6404 8668 6289
182,8186 4770 5645 6404 7310 10466 6018 9014 5113 7581
184,8445 8668 2301 8638 4844 12469 7581 8506 1212 6526
185,5012 7443 4346 7441 15852 4357 17870 12806 16376 14441
187,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
188,10227 4219 6404 4416 4657 3601 3806 6289 4779 8635
189,9126 9475 3805 5562 5650 15030 7198 1212 5508 3806
191,8306 10068 4361 10227 9103 7325 9461 7703 17547 8638
193,189 197 192 10466 5297 10227 17955 8481 10067 1212
194,4019 5297 7824 17955 5114 7823 8179 14847 17556 5338
195,5143 5297 4361 3922 1023 8666 5128 8638 4033 4762
197,12469 520 6528 7581 8982 8666 9446 5143 15099 15100
199,5896 9477 5143 15030 7584 7437 4280 6530 7581 12469
200,15120 15114 6530 8309 8308 6404 10227 8627 5114 15101
201,17835 14847 8638 3601 8635 3806 3105 9302 4976 10227
202,8261 8259 17768 5888 588 3852 10068 3972 15801 376
203,197 4280 192 194 187 8666 735 4728 15908 9461
204,8564 17835 197 12469 5120 6018 3806 10169 10067 6159
206,4657 4658 3529 2301 3531 4844 7661 3528 9461 12469
207,5113 10227 10466 6404 4844 6292 8638 8481 3806 7581
208,5114 5921 10466 6289 5112 8638 6404 10141 8481 12194
209,9203 9202 9201 9208 6526 8414 9446 6228 5682 15222
210,15120 15114 9203 15102 9202 15099 9206 9461 8414 15100
211,8481 8186 4057 14847 10466 5113 9461 6289 17955 6404
212,8638 2301 5142 8445 4770 4279 5128 6289 4696 1212
213,4629 3806 3654 5516 10914 5061 3842 4630 5741 3642
215,7885 7884 7887 4768 6156 7888 7889 6757 6648 4691
216,3565 7496 3654 8982 4629 3842 3593 4010 7581 8414
217,197 194 187 17955 6289 8666 2301 8638 8481 5508
221,8445 4844 6404 6289 8564 7581 8638 8635 1212 18185
223,3805 5561 15102 15099 3569 15100 6530 12469 2301 6948
224,5113 5276 2301 18343 197 4446 4762 8483 7192 6955
226,8638 8666 2301 5560 5142 7581 6404 6798 4844 18100
228,4844 5297 6404 5120 197 14847 189 3509 8638 5113
229,7496 4637 8179 7493 4706 9205 8505 75 4654 12469
231,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
232,2301 9334 8009 737 5139 9451 8445 8214 8478 14277
234,9202 9206 9201 6934 9208 6289 12194 9205 5113 4057
235,18150 8306 8308 9930 6118 7310 5645 10466 8638 13836
237,197 192 194 187 8481 3922 7659 17955 7662 5005
239,6528 10227 75 8982 8008 8638 15892 12469 7581 5044
241,4410 189 3608 9948 6228 4967 10067 4696 7602 15892
243,15100 15099 12469 6404 4410 15120 9475 15119 8414 6526
244,16661 227 5518 3252 4361 6784 3991 7495 16137 8638
245,3105 8638 14315 15892 10142 5114 5297 6292 4057 12194
248,18096 18100 18095 12194 18094 18092 18097 9655 5009 379
250,10067 5560 10166 8564 5657 5649 10167 5044 5275 4762
252,15101 15100 15102 5281 4977 5005 6514 12469 5280 9461
255,17955 3806 8481 14847 3922 5297 5560 8858 5294 4748
256,725 8481 1212 2301 8638 15892 6289 7824 5143 5297
257,8306 8308 9228 17559 4361 7699 16224 8186 3922 9236
259,15114 725 12469 11733 5897 1212 9461 6404 15101 6530
261,5113 6292 5645 10227 4630 8635 8638 2301 6943 15892
262,10227 5645 8635 2301 4361 5113 7581 10466 16661 6289
263,4657 7581 2301 15100 9303 10227 8414 8308 8635 4762
265,3566 4704 9303 7581 3593 9446 3568 8984 5562 12469
267,4346 4357 4359 5297 16374 3902 5304 17955 4352 16377
268,10068 5113 9206 9204 9203 12469 9461 6289 8635 10227
269,4748 3901 8564 4795 5296 11260 12194 11256 15760 17790
271,8857 8853 8854 9655 12194 8858 18100 10277 5113 17620
273,6289 5113 8481 7310 4844 4057 8483 6404 5112 9224
274,5508 5561 3805 3806 5044 10068 5143 4657 7651 4010
275,8638 15892 17955 3593 3565 5560 14847 4687 4968 4627
276,12469 7581 8414 15100 9302 3565 10227 8638 5560 5044
277,6404 4844 6289 8638 7581 4410 5114 10466 8666 8635
278,6289 5113 6404 4844 8481 7310 10227 5562 8483 5645
279,3572 3566 3593 8982 8638 12469 2301 8414 8668 9208
280,2301 5508 4762 5562 5142 10466 724 5128 8638 8483
281,4279 5593 8635 9262 9263 8506 1212 9259 6404 8564
282,12469 6528 5192 4747 8982 9446 8008 3834 9448 5189
284,9228 9236 4035 17732 10227 7703 7496 4077 9227 9103
286,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
288,12469 8668 7581 8638 10227 5143 4762 6526 10055 10141
290,5508 12469 8666 8638 9302 8668 2301 10227 6526 3568
291,5297 4280 14847 4410 6404 6289 10466 8481 8635 4844
292,4410 5114 5112 5297 8483 15892 10466 5301 4627 4844
296,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
300,4747 4844 8445 8668 8638 12469 3806 5560 7581 5650
301,9303 7824 7583 7581 6404 5113 5455 5128 10055 8635
304,6289 3807 5297 8481 4629 5113 1212 6292 18185 5044
305,187 7495 3842 9461 4691 7199 7581 9477 5562 1212
306,18146 18158 12469 18157 5297 3555 3556 3554 8186 16162
308,6526 8186 5897 9260 15496 8414 4762 9448 12224 14727
310,5297 4361 6289 15892 5113 7657 8638 9302 3898 4034
311,4657 15102 197 4034 192 187 5562 12469 3922 4361
313,6798 5297 8481 4280 4410 6794 10466 8506 5610 6289
315,4687 3105 5114 4696 3541 6289 4410 6292 4844 9014
316,10466 6404 6292 5645 10227 5113 3877 8638 3879 5143
318,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
319,8668 4844 12469 8638 10055 9448 1212 8445 9461 8414
320,15102 5645 15099 15100 5294 5296 187 9224 15892 12469
323,8564 8445 17955 4844 6404 7310 1212 10466 8526 5523
324,3922 8666 5189 145 18185 2301 3251 17955 75 10227
325,15119 3568 4844 5508 10466 5297 6289 5113 8635 10227
326,6888 6889 12699 5834 3081 5299 5637 4036 6798 713
327,5695 16182 4309 4190 6309 5520 660 4728 6824 5593
328,3572 3566 9302 7581 3593 8982 12469 8638 10227 9446
330,17836 2301 18343 8666 9334 4346 3897 4127 1023 5589
332,8638 4035 5645 3922 10227 4033 6292 12469 4361 2301
336,17558 16224 5455 4034 9224 7703 4035 4365 4362 3922
337,4194 4123 4193 18360 5554 8940 17988 5553 17559 4035
338,4658 7581 10227 6526 9461 4844 5897 1212 6404 8638
339,6793 17750 17748 4627 5610 14847 6796 4057 5322 3105
340,7662 6798 9126 7661 9475 5113 5602 15030 7192 5645
341,15114 6292 5113 12469 4844 6018 10466 9461 10227 8635
342,17750 17748 10227 8982 6404 4361 9302 5005 4717 3601
344,5586 5433 10227 15806 4737 3976 6900 5550 4379 15756
345,3565 15102 12469 15100 4280 3569 8982 6530 6404 8638
348,738 8515 16137 15908 11734 737 11733 15907 739 4844
349,4194 4361 16224 17735 3922 16182 4034 7703 17732 7699
350,11214 4629 3898 10227 8638 4357 3806 4034 6526 16176
352,9477 8516 12469 5174 15030 7581 4634 5193 8982 6404
353,4634 10227 6404 4658 8666 10466 9302 4410 8414 9461
357,10227 4844 12469 8445 3531 5113 10466 9461 7581 2301
360,192 187 194 1212 17955 5508 10466 5562 6292 8638
362,5113 4357 4346 8347 16376 4057 10469 6798 14847 15892
363,9228 12815 15458 8519 7659 7662 8508 7661 4795 5455
365,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
366,4658 189 4629 3806 7493 187 192 5297 8982 5294
368,15237 15238 10218 11189 8467 5777 7346 18250 7059 18094
369,9461 8666 8414 6289 6404 15099 15101 5897 9477 5113
371,15100 15099 4018 8666 6526 4446 7581 8008 15119 9448
374,5297 5113 4703 4704 4687 4691 8635 14847 9461 3806
375,6289 6404 8306 6292 4844 8481 8638 5114 5297 5112
376,5114 6404 17559 8186 4410 10466 3922 6018 4361 5143
377,15102 15100 12469 6292 7581 4410 8666 9448 6404 8638
378,3565 3566 18098 2301 5273 3593 18093 18092 18097 8982
379,10067 9461 6530 15101 9712 15099 197 3877 15102 5897
380,4844 4279 10068 8638 6404 12469 5113 9461 1212 17955
381,9204 15100 4634 5562 4658 12469 10466 8666 6526 2301
382,724 3529 4748 5273 6796 10466 6794 4410 5044 6812
384,4844 6881 345 14780 4207 4420 4057 566 7688 3509
385,10167 5297 15892 5895 5896 8481 4280 11220 7662 7659
386,16530 16240 10024 16179 5294 16506 16220 762 16178 16528
387,4704 521 10067 7581 3565 10227 9461 9103 8565 8638
389,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
391,197 192 194 2301 5897 7581 1212 8638 10227 8635
392,197 8638 10067 10068 8414 1212 15707 12469 8668 15908
394,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
395,4124 4194 4193 7326 4361 17957 17732 6156 5887 3834
398,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
400,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
401,530 527 3554 4034 9224 4035 4365 17558 3922 5455
402,4658 1944 8666 4728 5196 5143 6648 8982 9461 12469
403,521 15892 5695 5112 16185 8190 5499 197 12038 9326
404,5143 8638 8666 4410 10227 1023 4762 1212 17955 7581
406,18235 18233 3898 4034 4035 18096 5297 4033 15892 18150
407,5297 14847 8414 5560 4361 6289 6404 4034 8483 4035
408,5297 8666 5143 5562 8481 17955 10227 1023 5113 10466
409,4658 6526 8414 9461 3572 10227 3565 8445 8638 9446
410,4747 5560 4629 4844 8984 3815 8347 3834 6943 8982
411,5297 11733 10466 6798 9092 5508 5113 5562 5560 5044
412,4279 8666 8414 7581 189 1212 187 9302 197 194
413,520 6528 18096 7883 8982 7885 12469 18100 8414 7887
416,6900 5550 4379 7348 4548 5551 9168 15801 12230 16341
418,8523 8513 11890 18201 18108 12809 3028 8519 8992 17232
420,6289 4034 3922 3807 5113 5562 4844 9224 6404 4035
421,7496 4630 7493 3806 10232 737 13838 13836 8570 3655
423,5562 12469 8668 3805 7581 5645 17955 9461 2301 7659
424,8638 4035 8445 5897 2301 4033 4361 6289 3922 5142
426,189 197 192 8414 12469 9302 4034 7581 6018 8982
427,3565 5297 7581 8666 3566 8414 8982 5645 4691 4702
428,4361 3922 17559 7335 7336 7325 16181 4192 4034 4124
429,5562 8638 3805 8635 2301 6289 8445 5113 5203 4703
430,4844 4691 14175 5113 3991 7493 5560 10914 4219 8473
431,7496 5113 17955 10466 4977 8638 5297 7493 3565 3572
433,15100 15099 12469 3568 15119 15120 3569 4795 13202 4410
434,5114 8214 5253 10466 4410 6404 5112 6289 6292 6018
436,5645 6404 10227 18158 18168 8635 4416 18148 3601 735
437,5896 5895 6930 7353 10232 8008 7640 8564 15119 4070
439,5192 5191 4784 3897 5204 4751 4795 4528 11783 9103
440,5896 762 16532 5895 16534 16525 4720 6209 16521 16533
441,5682 5012 8162 13758 15515 16278 3996 4910 8612 9014
443,1105 4844 14353 4357 4359 10466 5190 4346 9334 4053
445,8186 6018 6404 11222 8481 16281 9014 4808 3831 9948
446,2301 8638 3572 9228 6526 5128 1212 3565 8666 4035
448,189 187 192 194 10068 15707 10067 5560 8638 4691
449,4280 4634 4658 10227 5645 6793 9461 4702 17955 15892
450,8638 18156 5143 10227 8666 4357 9103 8481 10067 1023
453,4755 5206 5202 2301 4791 6793 5189 4784 18185 5113
454,6404 5897 8666 9461 12469 4844 8668 9126 4410 2301
455,6793 10142 14852 14847 10141 4410 14851 16232 3834 14864
456,4691 4696 4778 4693 14319 3541 14864 3105 4697 5926
457,11920 16510 9103 4030 16184 16506 12469 2152 10055 754
458,189 192 197 187 9475 4280 5297 6292 8635 10227
460,4634 4658 7581 5192 10227 5143 5113 8666 6289 5191
461,10572 5554 4294 5671 3995 15908 13831 3626 9451 4440
462,9203 9206 8982 9208 9446 7592 8414 7581 12469 3582
463,3572 3566 8982 6526 3593 8349 8984 8414 13845 9208
464,5113 5508 10466 5561 3805 6289 6292 8638 4844 8186
465,4280 5113 6289 4844 5508 7310 5645 10466 4410 5561
467,6289 10466 6292 5114 4844 4410 8635 8186 8638 5297
471,1274 12966 1891 14332 1647 15309 12730 6906 10683 1644
473,4748 5114 8481 10466 10068 2301 4361 17750 4844 8186
475,197 192 187 194 17955 7824 8162 17594 3806 17957
477,9206 3879 9201 15100 8414 15101 7581 15102 9446 8666
479,4657 7495 4658 7493 10466 15892 5679 5114 4346 7310
480,197 192 187 9461 5508 8666 8414 3805 5561 5044
482,11733 737 11734 232 736 738 735 9048 17550 5700
484,18185 4806 7192 7602 9305 14353 9910 8984 12852 4024
485,3566 5297 8638 12469 7581 6289 3879 5562 3806 5113
486,9199 9206 9201 9204 3565 3572 8508 8635 5593 8982
487,3514 3516 4696 4687 5297 5296 15892 4691 3539 17955
489,8854 8384 10692 13767 9073 2992 3286 1914 4985 3753
491,7657 7659 7661 14779 3726 8638 5671 8984 6510 4440
493,7495 7493 5508 724 9132 3842 5113 5562 10466 4791
494,197 189 194 10068 7496 8306 4728 5297 4691 9461
496,5645 9224 10227 187 5296 12469 17955 2506 8481 5294
498,12469 5143 8638 8666 5113 8481 5645 8635 17955 10055
499,4658 10068 5645 5113 6289 14847 8483 9461 9224 187
501,9446 5135 13845 6526 9208 6648 8795 6943 5532 3806
502,4704 12469 7581 10227 10466 8306 8638 6404 8668 4844
504,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
506,12358 8347 14847 3655 5736 7496 14851 10142 4844 7446
508,5645 4723 187 5296 15892 9224 4783 2301 5112 17955
509,189 192 187 5113 17558 8635 10067 15892 5560 17752
510,6793 3806 5135 4627 10466 4629 7172 6796 4410 345
513,189 197 192 187 10055 5113 3991 7479 7493 4691
515,4346 4357 8570 4359 11920 7172 8569 16376 75 74
517,197 5192 10227 189 12469 8535 194 5191 192 1944
518,3572 4657 3565 4658 5113 8638 12469 2301 10227 4844
519,8306 11734 5190 5192 10466 5896 4410 5114 7437 4779
520,4658 4629 4728 9461 8666 5562 3806 5455 7708 12469
522,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
524,10227 197 2301 5143 8638 8534 7581 3806 5147 4795
525,5645 10466 5113 6200 6207 6292 6209 6204 8261 5297
527,3572 3566 5508 5561 12469 8982 5297 7581 3805 8414
529,18158 18148 18168 2301 5142 5128 8638 4762 5645 12469
531,9303 5434 7602 4128 12469 7581 16219 4844 9305 7583
532,4357 12357 12355 4359 5297 12194 4728 5296 6359 3922
534,4640 3407 4671 16267 4668 17955 11529 5291 3996 4131
535,4410 6796 5645 4984 4983 6794 6806 10466 4976 8638
536,4795 7589 1023 5455 4792 4768 7651 2301 4785 7706
537,4657 735 15908 4658 738 7496 13837 7495 10813 13838
538,8535 3806 8565 5920 5114 10068 3655 10067 4410 5922
539,6289 5113 9224 8481 4844 7310 8483 8635 3601 5115
541,5113 6799 7172 6793 4795 2301 5294 8186 6785 16530
542,192 4124 6289 4194 17955 1212 5113 10466 5297 9224
543,5113 8483 6289 4691 4361 5297 7661 4279 8849 7657
545,4035 6289 5113 4033 3922 5645 4361 6404 9224 8481
547,7883 18067 379 18065 18094 7884 18140 15892 3105 7373
549,2121 15854 15852 10543 1307 10002 1594 6734 1415 1698
550,15100 15099 12469 6404 2738 4410 6943 7706 8667 15119
551,9202 9206 9126 9201 7581 4844 6404 4410 8666 8445
553,18098 18095 10469 18092 5135 18093 18101 18097 3806 7310
554,725 8668 12469 9475 4748 7581 3805 3806 10227 8481
555,197 189 18148 3531 9303 194 192 18158 5645 3527
556,4983 7706 4985 9260 7710 12728 161 1274 9262 9259
559,4704 8481 6289 9461 7310 10067 5562 4844 17955 3806
563,11214 5530 4844 3922 7354 6807 13297 9461 10227 437
565,7659 7662 7657 227 5711 14251 12194 11133 1315 3548
566,4768 7326 7329 16182 7323 194 4361 17735 6757 14109
567,5297 4034 8481 17955 9224 6289 4365 4035 3922 17558
568,724 6289 5143 2301 5297 10466 8481 5114 10141 17955
569,5113 17955 15892 5297 7310 3898 4361 6289 4034 6292
570,5508 10466 6404 6292 6289 5114 5561 8481 4691 7172
571,7496 7493 17559 17955 5113 3654 3842 3655 3806 5742
572,5508 5561 4702 8186 10466 6292 4361 16137 16182 4687
574,5508 3805 5561 2301 8638 10227 3806 8666 18098 5645
575,3565 189 197 5508 187 5700 5561 724 10466 6289
578,7437 10466 5297 17351 7594 7310 8186 15892 10141 14847
580,5508 6404 5561 8638 4844 8635 7581 8666 4410 10466
581,18096 18101 18094 18100 6404 8186 18095 10112 8257 5645
582,3806 4630 5508 5562 6200 6203 6943 6207 4844 15908
583,4691 10227 8638 6289 10466 8635 4696 3805 4693 4416
584,187 194 192 10227 8638 8982 6528 12469 18094 17955
585,3566 15119 4657 8982 8306 4634 9302 6530 3569 8984
586,3529 4035 197 18096 4033 9461 15908 12469 5593 5113
587,16659 8565 14847 10067 2301 4361 7581 8506 10227 9302
589,5562 4728 5297 3805 14847 8666 8526 8982 13206 4844
590,4634 10067 197 4658 189 5297 520 194 3565 10232
591,8179 11222 6018 8481 12038 17558 14847 5554 5645 5143
593,5113 3991 7493 10914 10232 3641 4691 8666 12469 8483
594,189 194 187 8638 192 10067 10227 10466 4728 9948
596,5113 14617 8481 5645 15892 10469 12038 5297 10466 2301
597,8481 6289 6404 8666 9461 4410 4770 5114 7172 6292
598,189 197 194 5297 5645 7310 8186 10466 12469 2301
599,17790 10562 10563 17798 8885 14647 5751 14168 16292 10567
601,8308 7885 5143 2301 4657 3834 7659 4693 7884 3572
602,189 187 192 10227 5645 4844 8638 4280 5297 10055
604,15102 15100 12469 9448 6530 8414 15120 5887 15114 7589
605,12469 5562 6528 8638 8414 10227 5508 2301 9303 8982
607,15119 197 194 12469 15101 4657 4279 8666 4634 10227
608,4280 4190 4287 5593 11783 7581 3572 6404 10227 8635
609,15101 15100 8666 12469 15102 3568 5113 6289 3569 4280
611,725 6798 2301 12357 3805 5645 8483 10466 6289 18300
612,4630 4748 14847 3806 5044 6943 5560 4844 10466 5113
613,5143 4762 7581 5142 8666 10067 4779 10227 4410 10466
615,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
616,192 187 194 17955 8638 10055 10067 5560 1212 10227
617,3514 5142 2301 3517 8638 4762 5128 8483 8506 5279
619,5113 10142 14847 14852 10141 6292 8483 5645 14851 5610
621,8638 12469 10068 8666 6404 6292 9477 2301 5508 10227
623,10784 5327 11288 10592 1245 11977 15422 14779 3547 5696
626,16696 16701 16710 1900 16706 16698 16711 15003 8494 16704
627,3565 3566 4696 16176 5275 4771 6526 8202 8473 6289
629,4748 5044 4844 5560 5223 5113 4629 10227 4404 234
630,15101 15099 12469 5142 8666 8638 4762 5128 1023 6526
631,4748 9093 4844 1212 8445 17955 6289 5562 7659 8506
632,194 187 10068 8638 12469 1212 10227 8666 5561 2301
633,3568 5192 4771 9475 5560 3806 5189 6391 10227 9477
634,4018 6292 2301 6528 4630 4361 10227 8306 3991 5275
635,3569 7657 7661 7662 6530 11782 5897 3806 8627 3572
636,10068 2301 8638 5142 3105 8186 1023 8666 5147 6648
637,7661 6793 8186 5602 4627 7172 15892 4976 10466 4410
639,8179 15892 10141 15227 15223 16176 3922 345 5297 16179
640,8506 3897 8984 7581 5203 8515 3604 8505 8526 8516
641,5562 5508 3805 7627 7651 11327 7581 724 5357 7655
642,4657 192 194 187 5562 10466 9126 4728 8635 10227
644,10068 8638 12469 10227 6798 5113 4410 8668 4844 4280
646,8535 6528 12469 8414 4763 8982 9303 8853 3514 8008
647,9199 18070 9203 9206 9201 4771 3806 17955 3572 3898
648,4637 8445 6292 6289 4688 8635 8481 10227 4220 10466
650,8179 17750 5113 5294 5645 8481 8483 5297 4691 5044
651,197 194 189 192 6292 7310 4687 10466 5297 4693
652,189 5189 197 192 3898 5190 187 7326 4034 5204
653,4629 197 10466 6404 189 4728 8666 194 5297 4637
654,5896 6404 5560 12469 6289 3807 6292 5562 1212 8668
655,192 194 5297 17955 4019 8481 5560 3834 14727 10227
658,5143 6167 3806 2301 4658 4279 4629 8473 8853 17955
